id,building_id,site_id,primary_use,square_feet,year_built,floor_count,meter,time_stamp,meter_reading,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
8034249,115,1,Education,129716,1968.0,6.0,0,2016-10-20 09:00:00,582.4,11.9,,9.2,,1021.6,360.0,3.1
5361795,107,1,Education,97532,2005.0,10.0,0,2016-07-16 12:00:00,64.0,24.4,,16.6,,1025.0,250.0,5.7
19632766,119,1,Education,91149,2007.0,7.0,3,2016-12-14 11:00:00,200.0,11.2,,9.4,,1019.8,110.0,2.6
17037091,126,1,Education,21539,2004.0,5.0,0,2016-09-12 18:00:00,185.4,22.5,,15.5,,1012.5,140.0,4.1
10767816,119,1,Education,91149,2007.0,7.0,3,2016-01-26 22:00:00,168.3,11.3,,10.7,,1011.6,210.0,9.8
20036788,117,1,Education,15489,2004.0,4.0,0,2016-12-28 20:00:00,35.0,1.6,0.0,0.6,,1040.3,60.0,0.5
16172757,119,1,Education,91149,2007.0,7.0,0,2016-08-12 17:00:00,676.9,25.0,0.0,12.3,,1022.3,270.0,6.7
6022585,107,1,Education,97532,2005.0,10.0,0,2016-08-09 10:00:00,84.3,17.4,,6.0,,1026.5,320.0,4.1
13722309,126,1,Education,21539,2004.0,5.0,0,2016-05-16 22:00:00,123.4,14.4,,7.6,,1019.6,230.0,4.1
15400943,121,1,Education,150318,1906.0,9.0,0,2016-07-16 01:00:00,566.5,17.5,,15.4,,1025.6,260.0,4.6
969346,112,1,Education,32206,,6.0,0,2016-02-05 14:00:00,42.1,10.6,,9.0,,1016.8,200.0,7.2
14828330,115,1,Education,129716,1968.0,6.0,0,2016-06-25 12:00:00,446.3,17.8,,11.3,,1016.5,300.0,5.1
10236163,123,1,Education,61204,1989.0,6.0,0,2016-01-07 10:00:00,124.8,10.2,,10.1,,980.8,240.0,5.7
19170289,122,1,Education,83043,1991.0,6.0,0,2016-11-27 14:00:00,253.9,8.2,,3.1,,1025.5,60.0,3.6
2709896,112,1,Education,32206,,6.0,0,2016-04-12 23:00:00,27.8,8.7,0.0,5.3,,1007.5,250.0,1.0
13781636,115,1,Education,129716,1968.0,6.0,0,2016-05-19 02:00:00,451.3,10.0,,8.6,,1007.3,300.0,4.1
7987116,109,1,Education,56995,1953.0,6.0,3,2016-10-18 16:00:00,0.0,13.2,,2.7,,1019.8,280.0,6.2
17278525,116,1,Education,37265,,5.0,0,2016-09-21 08:00:00,206.2,16.0,,13.9,,1018.4,110.0,3.1
16033622,109,1,Education,56995,1953.0,6.0,3,2016-08-07 16:00:00,100.0,24.4,0.0,11.8,,1021.5,270.0,9.3
13497520,108,1,Education,81580,1913.0,5.0,0,2016-05-08 19:00:00,312.0,23.0,0.0,9.1,,1006.7,80.0,5.7
3185868,109,1,Education,56995,1953.0,6.0,3,2016-04-29 22:00:00,0.0,6.2,0.0,0.8,,1015.0,310.0,2.6
2341483,126,1,Education,21539,2004.0,5.0,0,2016-03-30 18:00:00,105.4,11.2,,1.7,,1009.4,270.0,3.1
2251785,114,1,Education,139683,1958.0,13.0,3,2016-03-27 07:00:00,397.3,6.6,,5.1,,1001.0,170.0,5.7
19581544,113,1,Education,100481,1958.0,9.0,0,2016-12-12 16:00:00,439.8,9.6,,8.8,,1020.5,150.0,4.1
12124771,114,1,Education,139683,1958.0,13.0,0,2016-03-19 17:00:00,833.5,7.8,,2.9,,1025.9,50.0,4.6
16788317,107,1,Education,97532,2005.0,10.0,0,2016-09-03 23:00:00,46.0,18.1,,16.9,,1010.6,210.0,4.6
12196831,106,1,Education,5374,,4.0,3,2016-03-22 13:00:00,12.0,12.1,,1.3,,1017.5,0.0,0.0
11495061,113,1,Education,100481,1958.0,9.0,0,2016-02-23 19:00:00,402.8,5.7,,-0.4,,1020.5,10.0,2.1
4181552,123,1,Education,61204,1989.0,6.0,0,2016-06-04 06:00:00,99.1,12.9,,12.2,,1016.7,10.0,2.1
6125788,115,1,Education,129716,1968.0,6.0,0,2016-08-13 07:00:00,423.8,17.0,0.0,13.0,,,250.0,4.6
6968875,125,1,Education,16802,1995.0,6.0,0,2016-09-12 13:00:00,200.6,24.8,,16.0,,1013.3,180.0,5.1
1067624,109,1,Education,56995,1953.0,6.0,3,2016-02-09 03:00:00,0.0,4.9,,1.4,,993.6,240.0,6.7
5411335,117,1,Education,15489,2004.0,4.0,0,2016-07-18 07:00:00,53.5,18.2,,15.2,,1022.5,310.0,1.5
11271971,118,1,Education,138316,1960.0,8.0,0,2016-02-14 15:00:00,347.2,5.8,,-1.9,,999.7,20.0,6.7
19890278,112,1,Education,32206,,6.0,0,2016-12-23 14:00:00,91.9,10.8,,7.7,,1022.9,210.0,10.8
18676612,119,1,Education,91149,2007.0,7.0,3,2016-11-10 00:00:00,388.8,4.6,,4.1,,1006.6,270.0,3.1
11135831,118,1,Education,138316,1960.0,8.0,0,2016-02-09 06:00:00,310.2,4.8,,2.3,,989.6,170.0,3.1
9139698,118,1,Education,138316,1960.0,8.0,0,2016-11-28 19:00:00,411.0,5.1,0.0,0.1,,1032.0,60.0,4.1
3763535,124,1,Education,38319,1900.0,6.0,0,2016-05-20 07:00:00,49.3,14.2,,11.6,,1014.4,250.0,6.2
11262816,108,1,Education,81580,1913.0,5.0,0,2016-02-14 06:00:00,194.0,1.8,,1.1,,990.3,10.0,2.1
12174430,111,1,Education,118338,1909.0,7.0,0,2016-03-21 15:00:00,424.0,11.6,,2.7,,1021.8,310.0,4.6
13876565,125,1,Education,16802,1995.0,6.0,0,2016-05-22 11:00:00,146.2,16.5,,9.6,,1006.8,300.0,2.6
687008,116,1,Education,37265,,5.0,0,2016-01-26 06:00:00,159.5,7.4,,6.6,,1020.1,190.0,4.6
15768758,112,1,Education,32206,,6.0,3,2016-07-29 05:00:00,0.0,16.4,,14.8,,1010.7,240.0,4.1
5073942,112,1,Education,32206,,6.0,0,2016-07-06 05:00:00,0.0,10.8,,7.0,,1022.8,280.0,1.5
2123279,123,1,Education,61204,1989.0,6.0,0,2016-03-22 06:00:00,98.6,1.9,0.0,1.0,,1019.4,290.0,0.5
5392066,118,1,Education,138316,1960.0,8.0,0,2016-07-17 14:00:00,281.4,26.7,,16.4,,1021.7,270.0,6.2
17076412,122,1,Education,83043,1991.0,6.0,0,2016-09-14 03:00:00,284.4,20.5,0.0,16.6,,1008.3,40.0,1.5
6767211,110,1,Education,27814,2006.0,8.0,0,2016-09-05 09:00:00,317.1,15.7,,15.2,,1018.2,130.0,3.1
696098,110,1,Education,27814,2006.0,8.0,0,2016-01-26 14:00:00,334.6,10.1,,8.8,,1013.3,210.0,11.3
1935200,106,1,Education,5374,,4.0,0,2016-03-14 17:00:00,0.7,10.1,0.0,-7.1,,1030.3,70.0,7.7
10292209,112,1,Education,32206,,6.0,0,2016-01-09 13:00:00,30.6,10.4,,8.3,,990.5,180.0,5.7
9332432,119,1,Education,91149,2007.0,7.0,3,2016-12-06 02:00:00,100.0,2.6,,2.5,,1026.4,330.0,1.0
8782902,110,1,Education,27814,2006.0,8.0,0,2016-11-16 02:00:00,324.1,13.3,,12.1,,1019.6,230.0,5.1
14659373,119,1,Education,91149,2007.0,7.0,0,2016-06-19 13:00:00,514.8,18.3,,12.2,,1023.3,240.0,5.1
15651410,124,1,Education,38319,1900.0,6.0,0,2016-07-24 23:00:00,19.9,18.2,,17.7,,1018.2,220.0,4.1
9508701,112,1,Education,32206,,6.0,0,2016-12-12 09:00:00,98.1,6.9,,6.1,,1023.4,100.0,3.1
17500673,107,1,Education,97532,2005.0,10.0,0,2016-09-29 05:00:00,44.0,17.4,,15.2,,1015.4,230.0,8.8
15592736,105,1,Education,50623,,5.0,0,2016-07-22 20:00:00,83.3,21.0,0.0,16.0,,,170.0,2.6
14715360,119,1,Education,91149,2007.0,7.0,0,2016-06-21 12:00:00,653.0,20.1,,11.8,,1017.3,260.0,5.1
15610182,125,1,Education,16802,1995.0,6.0,0,2016-07-23 11:00:00,198.3,26.1,,14.0,,1020.4,190.0,2.6
16096593,123,1,Education,61204,1989.0,6.0,0,2016-08-09 22:00:00,122.4,13.5,,5.7,,1025.2,320.0,1.5
1265614,112,1,Education,32206,,6.0,0,2016-02-16 23:00:00,24.7,2.3,,0.3,,1028.8,140.0,3.1
16920154,125,1,Education,16802,1995.0,6.0,0,2016-09-08 15:00:00,198.9,22.6,,10.5,,1012.7,270.0,7.2
2076060,117,1,Education,15489,2004.0,4.0,3,2016-03-20 09:00:00,44.8,5.7,,4.6,,1025.9,30.0,2.6
4586994,121,1,Education,150318,1906.0,9.0,3,2016-06-18 18:00:00,295.7,16.0,,11.3,,1022.4,320.0,1.5
16468856,113,1,Education,100481,1958.0,9.0,3,2016-08-23 10:00:00,30.0,25.7,,12.7,,1023.5,150.0,3.6
1967294,122,1,Education,83043,1991.0,6.0,0,2016-03-16 00:00:00,247.6,6.9,,5.3,,1029.6,40.0,3.6
7424384,125,1,Education,16802,1995.0,6.0,0,2016-09-28 18:00:00,177.2,18.9,,15.2,,1022.3,200.0,6.2
13224925,125,1,Education,16802,1995.0,6.0,0,2016-04-29 00:00:00,141.6,7.2,,5.7,,1009.0,250.0,5.7
11772696,117,1,Education,15489,2004.0,4.0,0,2016-03-05 23:00:00,36.0,2.8,0.0,0.7,,1005.7,310.0,4.1
4901914,112,1,Education,32206,,6.0,0,2016-06-30 03:00:00,0.0,13.7,,13.5,,1008.3,230.0,3.6
9378805,116,1,Education,37265,,5.0,0,2016-12-07 18:00:00,182.4,11.1,,8.8,,1026.2,200.0,3.6
82004,117,1,Education,15489,2004.0,4.0,3,2016-01-04 02:00:00,30.0,6.6,,5.9,,983.5,170.0,3.6
10258314,120,1,Education,68211,1976.0,7.0,0,2016-01-08 06:00:00,140.2,1.6,,0.9,,1000.2,150.0,1.0
18147125,117,1,Education,15489,2004.0,4.0,3,2016-10-22 02:00:00,61.8,6.8,0.0,6.2,,1018.0,350.0,2.1
13629005,109,1,Education,56995,1953.0,6.0,3,2016-05-13 13:00:00,0.0,16.6,,10.1,,1010.7,20.0,6.2
14648580,117,1,Education,15489,2004.0,4.0,3,2016-06-19 04:00:00,20.0,11.8,0.0,11.6,,1023.9,230.0,2.6
19171379,111,1,Education,118338,1909.0,7.0,0,2016-11-27 15:00:00,364.0,8.1,,3.3,,1025.5,40.0,2.6
13372141,109,1,Education,56995,1953.0,6.0,0,2016-05-04 08:00:00,240.4,12.1,0.0,5.3,,1027.7,130.0,2.1
6448184,117,1,Education,15489,2004.0,4.0,3,2016-08-25 00:00:00,20.0,21.5,,18.1,,1016.1,360.0,1.5
4668654,117,1,Education,15489,2004.0,4.0,0,2016-06-21 17:00:00,83.0,20.0,,12.0,,1017.6,270.0,3.6
19650863,110,1,Education,27814,2006.0,8.0,0,2016-12-15 02:00:00,293.0,6.3,,6.2,,1020.4,120.0,1.5
11162356,110,1,Education,27814,2006.0,8.0,0,2016-02-10 05:00:00,291.9,3.7,0.0,2.1,,992.6,260.0,5.7
15244998,122,1,Education,83043,1991.0,6.0,0,2016-07-10 11:00:00,286.3,19.1,,16.7,,1008.5,210.0,6.7
17289429,126,1,Education,21539,2004.0,5.0,0,2016-09-21 18:00:00,166.6,18.5,0.0,12.7,,1017.4,180.0,4.1
19117154,113,1,Education,100481,1958.0,9.0,3,2016-11-25 17:00:00,40.0,8.6,0.0,3.0,,1021.0,40.0,5.1
4049024,115,1,Education,129716,1968.0,6.0,0,2016-05-30 13:00:00,449.5,15.1,,11.3,,1016.2,360.0,4.6
10126927,110,1,Education,27814,2006.0,8.0,0,2016-01-03 08:00:00,168.8,6.8,,4.6,,997.1,150.0,4.6
166365,109,1,Education,56995,1953.0,6.0,0,2016-01-07 09:00:00,207.9,9.2,,8.8,,980.5,220.0,2.6
16285335,116,1,Education,37265,,5.0,0,2016-08-16 18:00:00,164.1,21.0,0.0,11.3,,1017.0,80.0,4.6
1654746,110,1,Education,27814,2006.0,8.0,0,2016-03-03 12:00:00,292.0,8.2,,-1.0,,1007.3,270.0,3.6
2779068,106,1,Education,5374,,4.0,0,2016-04-15 11:00:00,0.7,11.1,,9.3,,1000.9,280.0,1.5
19668539,118,1,Education,138316,1960.0,8.0,0,2016-12-15 17:00:00,494.9,8.9,,7.3,,1017.7,130.0,3.6
9096095,123,1,Education,61204,1989.0,6.0,0,2016-11-27 06:00:00,135.8,6.1,,5.7,,1023.3,30.0,1.5
2097583,119,1,Education,91149,2007.0,7.0,3,2016-03-21 06:00:00,245.3,6.5,,4.8,,1024.2,270.0,1.5
9576799,112,1,Education,32206,,6.0,3,2016-12-14 19:00:00,90.0,7.7,0.0,5.0,,1020.2,120.0,2.6
19488902,125,1,Education,16802,1995.0,6.0,0,2016-12-09 09:00:00,222.0,12.5,,11.0,,1026.0,200.0,3.6
11820111,106,1,Education,5374,,4.0,0,2016-03-07 21:00:00,0.7,4.8,,-2.0,,1014.0,310.0,2.1
6021579,105,1,Education,50623,,5.0,0,2016-08-09 09:00:00,78.7,15.6,,7.0,,1026.5,330.0,4.1
7983498,112,1,Education,32206,,6.0,0,2016-10-18 13:00:00,0.0,,,,,,290.0,6.2
11559866,113,1,Education,100481,1958.0,9.0,3,2016-02-26 11:00:00,50.0,5.8,,-2.2,,1010.5,130.0,4.6
8342654,112,1,Education,32206,,6.0,0,2016-10-31 08:00:00,0.0,10.8,,10.8,,1027.9,70.0,2.1
10543443,114,1,Education,139683,1958.0,13.0,0,2016-01-18 18:00:00,1058.8,1.4,,-1.0,,1014.4,90.0,3.6
7418698,107,1,Education,97532,2005.0,10.0,0,2016-09-28 13:00:00,119.0,21.3,,14.9,,1024.1,230.0,6.2
7562405,118,1,Education,138316,1960.0,8.0,0,2016-10-03 16:00:00,519.4,17.9,0.0,3.1,,1029.2,100.0,3.1
9099699,114,1,Education,139683,1958.0,13.0,3,2016-11-27 09:00:00,294.6,7.3,,5.5,,1025.0,30.0,2.6
5689413,107,1,Education,97532,2005.0,10.0,0,2016-07-28 05:00:00,84.3,14.9,,10.5,,1015.4,320.0,1.5
9815252,120,1,Education,68211,1976.0,7.0,0,2016-12-23 05:00:00,189.2,5.8,,5.5,,1030.7,180.0,2.1
16285319,105,1,Education,50623,,5.0,0,2016-08-16 18:00:00,102.3,21.0,0.0,11.3,,1017.0,80.0,4.6
4807115,106,1,Education,5374,,4.0,0,2016-06-26 17:00:00,0.7,17.6,,10.8,,1017.6,270.0,7.2
11301568,117,1,Education,15489,2004.0,4.0,0,2016-02-15 21:00:00,51.0,3.3,,0.2,,1034.0,340.0,2.6
9689066,113,1,Education,100481,1958.0,9.0,0,2016-12-18 18:00:00,343.0,6.9,,4.9,,1033.7,230.0,3.1
2053716,105,1,Education,50623,,5.0,0,2016-03-19 12:00:00,75.1,8.5,,3.0,,1026.4,50.0,4.6
7427966,109,1,Education,56995,1953.0,6.0,3,2016-09-28 21:00:00,0.0,16.8,,15.5,,1021.5,210.0,7.7
16505269,108,1,Education,81580,1913.0,5.0,0,2016-08-24 18:00:00,376.5,29.1,,16.8,,1016.5,290.0,3.1
15717016,124,1,Education,38319,1900.0,6.0,0,2016-07-27 08:00:00,58.2,17.8,,16.7,,1015.2,230.0,5.1
17441473,114,1,Education,139683,1958.0,13.0,3,2016-09-27 03:00:00,0.0,10.5,,9.5,,1021.6,120.0,2.1
19551440,106,1,Education,5374,,4.0,3,2016-12-11 14:00:00,0.0,9.6,,6.4,,1025.2,260.0,4.6
16316356,109,1,Education,56995,1953.0,6.0,0,2016-08-17 22:00:00,313.2,18.1,0.0,12.9,,1011.8,120.0,3.1
9962181,122,1,Education,83043,1991.0,6.0,0,2016-12-28 09:00:00,272.4,-0.8,,-1.3,,1043.4,40.0,1.0
16976332,109,1,Education,56995,1953.0,6.0,3,2016-09-10 15:00:00,0.0,18.4,,17.8,,1011.4,190.0,4.6
10964161,108,1,Education,81580,1913.0,5.0,0,2016-02-03 00:00:00,210.0,4.1,,2.2,,1017.4,260.0,4.1
18418786,119,1,Education,91149,2007.0,7.0,3,2016-10-31 19:00:00,200.0,13.9,0.0,11.2,,1025.9,40.0,1.0
13570015,109,1,Education,56995,1953.0,6.0,3,2016-05-11 10:00:00,41.4,16.0,,16.0,,1003.3,90.0,3.1
15336073,121,1,Education,150318,1906.0,9.0,0,2016-07-13 17:00:00,643.5,15.9,,10.3,,1019.5,290.0,2.6
2748822,119,1,Education,91149,2007.0,7.0,0,2016-04-14 09:00:00,498.3,12.2,,6.7,,1011.0,70.0,1.5
2234967,118,1,Education,138316,1960.0,8.0,0,2016-03-26 15:00:00,284.0,12.7,,11.6,,999.8,180.0,9.8
14861624,119,1,Education,91149,2007.0,7.0,3,2016-06-26 16:00:00,102.1,18.9,,11.4,,1017.6,260.0,7.7
13232583,106,1,Education,5374,,4.0,3,2016-04-29 07:00:00,10.0,6.1,,1.1,,1009.8,230.0,6.2
11005461,113,1,Education,100481,1958.0,9.0,3,2016-02-04 12:00:00,77.6,12.1,,8.9,,1024.5,270.0,5.7
11832249,122,1,Education,83043,1991.0,6.0,0,2016-03-08 08:00:00,300.5,0.6,,-2.8,,1015.9,150.0,1.5
5409131,107,1,Education,97532,2005.0,10.0,0,2016-07-18 05:00:00,50.0,16.2,0.0,15.6,,1022.2,300.0,1.5
15884473,117,1,Education,15489,2004.0,4.0,3,2016-08-02 07:00:00,27.5,17.5,,16.3,,1009.6,220.0,5.1
1219100,112,1,Education,32206,,6.0,0,2016-02-15 01:00:00,20.4,1.1,,-1.2,,1013.7,340.0,3.6
8292230,109,1,Education,56995,1953.0,6.0,0,2016-10-29 13:00:00,243.9,15.0,,12.0,,1034.7,210.0,2.1
6657347,116,1,Education,37265,,5.0,0,2016-09-01 11:00:00,209.1,21.1,,11.7,,1024.0,220.0,3.1
17793963,115,1,Education,129716,1968.0,6.0,0,2016-10-09 13:00:00,459.5,15.7,,6.2,,1027.6,30.0,3.1
17020576,107,1,Education,97532,2005.0,10.0,0,2016-09-12 04:00:00,29.0,12.2,,11.9,,1013.4,140.0,2.6
6887449,117,1,Education,15489,2004.0,4.0,3,2016-09-09 15:00:00,20.0,22.5,,16.0,,1014.2,200.0,7.7
10230344,112,1,Education,32206,,6.0,0,2016-01-07 04:00:00,30.6,7.9,,6.3,,984.7,150.0,8.2
4212339,121,1,Education,150318,1906.0,9.0,3,2016-06-05 08:00:00,340.7,13.4,,11.5,,1021.1,20.0,3.6
11490900,113,1,Education,100481,1958.0,9.0,3,2016-02-23 15:00:00,58.9,8.4,,0.9,,1018.5,360.0,3.1
16374703,109,1,Education,56995,1953.0,6.0,3,2016-08-20 01:00:00,0.0,15.7,,13.2,,1005.8,180.0,4.6
425834,119,1,Education,91149,2007.0,7.0,3,2016-01-16 20:00:00,427.6,2.9,,-0.1,,1029.1,270.0,1.5
17189985,119,1,Education,91149,2007.0,7.0,3,2016-09-18 04:00:00,100.0,14.4,,13.1,,1022.0,0.0,0.0
4828357,121,1,Education,150318,1906.0,9.0,0,2016-06-27 11:00:00,757.0,19.2,,13.2,,1017.7,270.0,4.6
5781397,117,1,Education,15489,2004.0,4.0,3,2016-07-31 14:00:00,20.0,21.3,,8.7,,1017.5,270.0,4.1
13351201,122,1,Education,83043,1991.0,6.0,0,2016-05-03 14:00:00,337.8,14.8,,0.9,,1026.3,290.0,4.1
11170128,115,1,Education,129716,1968.0,6.0,0,2016-02-10 12:00:00,652.0,6.9,,3.9,,997.5,300.0,3.6
13013836,126,1,Education,21539,2004.0,5.0,0,2016-04-21 11:00:00,124.4,14.7,,6.3,,1023.8,70.0,5.7
2278276,119,1,Education,91149,2007.0,7.0,3,2016-03-28 08:00:00,460.8,5.7,,4.3,,984.1,250.0,15.4
4068728,107,1,Education,97532,2005.0,10.0,0,2016-05-31 06:00:00,416.1,11.9,,9.0,,1013.8,350.0,5.7
2763618,112,1,Education,32206,,6.0,3,2016-04-14 22:00:00,90.0,10.3,,8.2,,1006.2,180.0,2.1
12910085,109,1,Education,56995,1953.0,6.0,3,2016-04-17 18:00:00,0.0,11.5,,-3.6,,1018.0,290.0,3.1
2508430,117,1,Education,15489,2004.0,4.0,0,2016-04-05 18:00:00,47.4,13.9,,1.4,,1008.9,300.0,3.6
5800464,112,1,Education,32206,,6.0,0,2016-08-01 07:00:00,0.0,14.1,,9.4,,1019.4,290.0,1.0
12503054,117,1,Education,15489,2004.0,4.0,3,2016-04-03 07:00:00,70.0,7.7,,7.1,,1007.4,180.0,4.1
5662627,126,1,Education,21539,2004.0,5.0,0,2016-07-27 06:00:00,154.0,17.5,,15.6,,1015.4,210.0,5.1
6365502,109,1,Education,56995,1953.0,6.0,3,2016-08-21 23:00:00,0.0,17.2,,15.5,,1020.9,210.0,4.6
15097066,120,1,Education,68211,1976.0,7.0,0,2016-07-05 03:00:00,141.0,15.3,,14.2,,1014.1,220.0,5.7
16282969,105,1,Education,50623,,5.0,0,2016-08-16 16:00:00,127.9,24.1,,11.2,,1017.4,90.0,4.1
18816346,125,1,Education,16802,1995.0,6.0,0,2016-11-15 00:00:00,162.2,12.5,,11.5,,1026.9,270.0,4.6
1478697,109,1,Education,56995,1953.0,6.0,0,2016-02-25 10:00:00,260.0,3.0,,-0.1,,1017.6,320.0,3.1
2064262,113,1,Education,100481,1958.0,9.0,0,2016-03-19 22:00:00,362.6,6.0,,1.3,,1026.8,40.0,4.6
13131962,117,1,Education,15489,2004.0,4.0,0,2016-04-25 16:00:00,62.0,11.4,,6.0,,1006.4,280.0,6.2
8875630,107,1,Education,97532,2005.0,10.0,0,2016-11-19 10:00:00,0.0,6.1,,2.8,,1003.6,240.0,3.1
2014979,112,1,Education,32206,,6.0,3,2016-03-17 23:00:00,90.0,4.5,0.0,2.7,,1029.2,30.0,2.6
14632178,123,1,Education,61204,1989.0,6.0,0,2016-06-18 14:00:00,109.3,16.9,,11.0,,1021.0,320.0,4.1
16107866,105,1,Education,50623,,5.0,0,2016-08-10 08:00:00,78.7,13.8,,9.1,,1025.5,300.0,4.1
14379573,112,1,Education,32206,,6.0,3,2016-06-09 09:00:00,90.0,14.8,,11.8,,1023.1,30.0,2.1
6086313,123,1,Education,61204,1989.0,6.0,0,2016-08-11 19:00:00,126.9,21.3,,14.0,,1021.8,270.0,6.7
2266440,109,1,Education,56995,1953.0,6.0,0,2016-03-27 20:00:00,231.0,7.5,,6.0,,997.6,190.0,4.6
19949516,113,1,Education,100481,1958.0,9.0,3,2016-12-25 17:00:00,30.1,12.2,,9.7,,1022.7,220.0,5.7
7548380,112,1,Education,32206,,6.0,0,2016-10-03 04:00:00,0.0,6.0,0.0,5.5,,1026.8,20.0,1.0
10767820,122,1,Education,83043,1991.0,6.0,0,2016-01-26 22:00:00,254.3,11.3,,10.7,,1011.6,210.0,9.8
9981645,106,1,Education,5374,,4.0,0,2016-12-29 01:00:00,3.3,-0.3,0.0,-0.8,,1039.5,40.0,1.0
10467366,113,1,Education,100481,1958.0,9.0,3,2016-01-15 23:00:00,86.4,2.6,,0.0,,1025.8,290.0,2.6
6021589,112,1,Education,32206,,6.0,3,2016-08-09 09:00:00,0.0,15.6,,7.0,,1026.5,330.0,4.1
7541314,123,1,Education,61204,1989.0,6.0,0,2016-10-02 22:00:00,109.5,9.8,0.0,6.9,,1023.4,350.0,1.0
2787198,114,1,Education,139683,1958.0,13.0,0,2016-04-15 18:00:00,833.5,9.8,,9.4,,996.9,360.0,3.1
4328134,105,1,Education,50623,,5.0,0,2016-06-09 11:00:00,136.3,18.5,0.0,12.2,,1022.3,50.0,2.1
4617998,118,1,Education,138316,1960.0,8.0,0,2016-06-19 21:00:00,252.2,15.5,,15.5,,1019.9,200.0,5.7
6618232,111,1,Education,118338,1909.0,7.0,0,2016-08-31 02:00:00,375.3,14.0,0.0,12.4,,1020.9,200.0,1.5
3625716,122,1,Education,83043,1991.0,6.0,0,2016-05-15 11:00:00,235.0,14.9,,3.1,,1022.6,290.0,4.6
11722426,107,1,Education,97532,2005.0,10.0,0,2016-03-03 22:00:00,369.0,6.7,,4.4,,997.6,160.0,6.2
7996071,106,1,Education,5374,,4.0,0,2016-10-19 00:00:00,0.7,9.1,,5.3,,1021.0,280.0,5.1
5432813,116,1,Education,37265,,5.0,0,2016-07-19 01:00:00,164.0,18.6,0.0,15.5,,1020.1,100.0,1.5
15270720,116,1,Education,37265,,5.0,0,2016-07-11 09:00:00,208.5,18.2,,12.7,,1007.1,230.0,8.2
9537190,114,1,Education,139683,1958.0,13.0,3,2016-12-13 09:00:00,366.7,9.8,,9.3,,1020.1,110.0,2.6
1671048,113,1,Education,100481,1958.0,9.0,3,2016-03-04 03:00:00,52.0,5.5,,1.9,,991.5,280.0,7.2
9545247,118,1,Education,138316,1960.0,8.0,0,2016-12-13 16:00:00,533.4,12.9,,11.6,,1019.1,180.0,3.1
9532469,121,1,Education,150318,1906.0,9.0,0,2016-12-13 05:00:00,496.0,8.8,,8.3,,1020.1,170.0,1.5
12088158,123,1,Education,61204,1989.0,6.0,0,2016-03-18 06:00:00,149.2,3.1,,1.6,,1027.3,30.0,4.1
19074962,111,1,Education,118338,1909.0,7.0,0,2016-11-24 05:00:00,334.5,10.2,,7.5,,1021.9,50.0,4.6
13393251,106,1,Education,5374,,4.0,0,2016-05-05 02:00:00,0.7,7.8,0.0,-0.2,,1022.9,30.0,0.5
3668261,114,1,Education,139683,1958.0,13.0,0,2016-05-16 23:00:00,782.5,13.0,,9.7,,1019.5,270.0,3.1
17460322,117,1,Education,15489,2004.0,4.0,0,2016-09-27 19:00:00,62.0,17.5,,15.5,,1023.6,210.0,4.1
348988,106,1,Education,5374,,4.0,0,2016-01-14 01:00:00,0.7,4.9,,4.4,,1005.5,210.0,5.1
11711866,109,1,Education,56995,1953.0,6.0,3,2016-03-03 11:00:00,100.0,6.9,0.0,0.0,,1007.7,290.0,4.1
17633369,110,1,Education,27814,2006.0,8.0,0,2016-10-03 21:00:00,310.3,12.1,0.0,7.4,,1030.1,40.0,1.5
14619023,105,1,Education,50623,,5.0,0,2016-06-18 03:00:00,50.6,12.0,,11.5,,1015.1,320.0,2.1
2033910,112,1,Education,32206,,6.0,0,2016-03-18 17:00:00,27.8,7.0,,4.8,,1025.7,20.0,4.1
16669005,110,1,Education,27814,2006.0,8.0,0,2016-08-30 17:00:00,364.3,24.9,0.0,11.1,,1022.0,180.0,4.1
3819475,106,1,Education,5374,,4.0,3,2016-05-22 07:00:00,0.0,12.4,,10.6,,1006.6,270.0,1.5
18466679,125,1,Education,16802,1995.0,6.0,0,2016-11-02 13:00:00,215.2,10.5,0.0,1.6,,1024.7,330.0,3.1
2907073,119,1,Education,91149,2007.0,7.0,0,2016-04-20 00:00:00,498.3,7.5,0.0,4.1,,1031.2,70.0,3.1
12731406,113,1,Education,100481,1958.0,9.0,0,2016-04-11 10:00:00,362.6,13.9,,9.0,,1005.1,100.0,4.6
1670191,106,1,Education,5374,,4.0,3,2016-03-04 02:00:00,0.0,6.7,,5.4,,991.3,260.0,8.2
4062953,113,1,Education,100481,1958.0,9.0,3,2016-05-31 01:00:00,30.3,13.1,,8.0,,1014.9,340.0,5.1
11562418,110,1,Education,27814,2006.0,8.0,0,2016-02-26 14:00:00,311.0,7.5,,-1.6,,1008.2,120.0,4.6
13781639,117,1,Education,15489,2004.0,4.0,3,2016-05-19 02:00:00,24.6,10.0,,8.6,,1007.3,300.0,4.1
18235555,122,1,Education,83043,1991.0,6.0,0,2016-10-25 05:00:00,238.1,9.9,,7.7,,1020.3,40.0,2.1
18560359,106,1,Education,5374,,4.0,0,2016-11-05 21:00:00,3.0,4.8,0.0,0.6,,1008.0,320.0,3.6
14940857,112,1,Education,32206,,6.0,0,2016-06-29 12:00:00,0.0,15.3,,12.8,,1008.7,210.0,8.8
